x,y
804.5296631,396.1489563
800.6571045,391.5167236
796.6589355,386.9924316
792.4299927,382.6850891
787.7735596,378.8665161
783.8740845,379.2392578
785.5751343,384.9997253
788.5089722,390.274231
791.5733643,395.4763489
794.8447266,400.5508423
798.2761841,405.5186462
801.8009033,410.4209595
805.3532715,415.3033752
808.8514404,420.2242432
811.97052,425.3808594
812.6310425,431.2911377
811.1307983,437.1017456
806.5748291,438.0885315
802.6766968,433.4871826
798.9591675,428.7294006
795.1878052,424.0141602
791.3545532,419.3491211
787.4501343,414.7436218
783.4681396,410.2049255
779.4018555,405.7416992
775.243042,401.364502
770.986145,397.0826721
766.5979004,392.9360046
762.0629883,388.9522705
757.0010986,385.6818542
758.802063,390.1694031
762.6975098,394.7826233
766.5813599,399.4056396
770.3365479,404.1332397
773.8358154,409.0523987
776.9348755,414.231781
779.4741821,419.7060242
781.0887451,425.5143738
781.4865112,431.5218811
779.7843628,437.2617493
775.3798828,441.2162781
769.4529419,441.6521912
763.9927979,439.1173706
758.895813,435.8847046
754.0770874,432.2484436
749.4702148,428.3462524
744.9886475,424.3000793
743.7977905,419.1195679
748.7296143,422.6025391
753.7449341,425.9642944
758.8358765,429.2105103
764.4179077,431.3381653
768.7751465,428.1743164
768.3199463,422.1919861
766.4529419,416.4565735
763.9698486,410.9546814
761.0773315,405.6556702
757.8983765,400.5231323
754.4625244,395.5588074
750.7975464,390.7610168
746.9283447,386.1264343
742.9086914,381.6233521
738.7958374,377.2050476
736.3493042,372.0650635
739.3289185,366.8528748
744.3942871,365.270874
749.2151489,368.8718567
753.769043,372.8353577
758.4407959,376.6603394
763.0494385,380.5603333
767.3910522,384.7549133
771.6281738,389.0564575
775.8222046,393.4000549
779.9915771,397.7673035
784.1564331,402.138855
788.3358765,406.496521
788.4343262,405.3997803
785.3773193,400.1929932
782.3120728,394.9909668
779.2890015,389.7644043
776.3603516,384.4844055
773.5777588,379.1262207
771.088623,373.6283569
770.7825317,367.7405701
774.7976074,363.5365295
780.317749,365.5016479
785.3657227,368.8100891
790.0935059,372.5628662
794.5256348,376.661438
798.7084351,381.0150452
802.7017212,385.5434875
806.5696411,390.179718
810.3826294,394.8612671
814.2091064,399.5319214
813.4065552,396.8010864
810.7479248,391.3799133
808.1268311,385.940979
805.7304077,380.3998718
803.7494507,374.6980591
803.8300171,368.7471008
640.5800171,506.6099854
646.140625,504.6125488
652.0857544,505.4679871
657.7183838,507.6112976
663.1891479,510.1454163
668.5963135,512.8138428
674.0478516,515.3895569
671.5093384,511.9380798
668.6895752,508.7703247
673.9638062,511.6764221
678.7233887,515.370697
683.0183716,519.5992126
684.152771,516.6958313
685.4213867,510.8397217
689.4882813,506.5674133
695.4077759,506.071106
701.1869507,507.7745972
706.7070313,510.1915283
711.9001465,513.2489014
716.7116699,516.8778076
721.0983887,521.0105286
725.0239868,525.5837402
728.4545288,530.5392151
731.3554077,535.8222046
733.4109497,541.4437256
730.4886475,546.5620117
725.5750122,549.916626
720.2333374,547.4785767
715.7918091,543.4179077
715.9735107,541.3736572
721.607605,542.4020386
719.9912109,536.6260376
716.4934692,531.7274475
712.3317261,527.3695068
707.7050781,523.506897
702.7334595,520.0982971
697.4053955,517.2886963
691.6353149,517.030365
690.7636719,522.7169189
692.5564575,528.4674072
694.812439,534.0588379
697.2310181,539.5821533
699.7767944,545.0479736
702.4529419,550.4511719
705.2614136,555.7867432
708.2034302,561.0498657
711.2459717,566.2556152
714.3933716,571.3986206
717.5042114,576.5637207
720.3319702,581.8875732
715.7305298,585.5715332
711.6127319,582.6994629
708.6073608,577.4776001
707.2636719,571.880249
704.0969238,566.7490234
701.015625,561.5661621
698.0455933,556.3187866
695.2175903,550.9935303
692.5616455,545.5805664
690.1092529,540.0725098
687.2145996,535.0597534
681.9200439,532.1742554
676.6279907,529.2843018
671.2844849,526.4909973
665.8405151,523.8997498
660.2582397,521.6233826
654.5188599,519.7808228
650.897583,522.6471252
653.0372314,528.2659302
655.7224121,533.6645508
658.5471802,538.9916382
661.4879761,544.2554932
664.5200806,549.4673462
667.6213379,554.6383667
670.7699585,559.7808228
673.9432373,564.90802
677.1189575,570.0336914
680.0187988,575.2744751
676.6949463,580.0261841
671.6563721,579.6494141
667.9486694,574.8953247
664.2965088,570.0974121
660.6356201,565.3061523
656.9411011,560.5407715
653.1902466,555.8198242
649.3579102,551.1646729
645.4225464,546.5964355
641.3629761,542.1383057
637.1598511,537.8153076
632.7961426,533.6547241
628.1931763,529.7651978
622.8228149,527.2168884
623.0932617,532.1251221
626.3462524,537.196106
629.71521,542.1968994
633.0454102,547.2236328
636.2788696,552.3128662
639.3554077,557.4983521
642.2106934,562.8084717
644.7764282,568.2641602
646.9815063,573.874939
648.5543823,579.6890259
648.4758911,585.6635742
644.6524048,590.048645
638.7546997,589.7703247
633.5158691,586.8197632
628.694519,583.2016602
624.1367188,579.255127
619.7611694,575.1066895
615.473999,570.8666382
614.3828125,565.3391724
618.6658936,569.0292969
623.2583008,572.9337769
628.3256226,576.1861572
634.0946655,576.8042603
635.8548584,571.5470581
634.1604004,565.7806396
631.4338379,560.4060059
628.2852783,555.2640991
624.9547119,550.2379761
621.5020142,545.2946777
617.9854736,540.3965454
614.4602051,535.5046387
611.0749512,530.5160522
608.2438354,525.2025452
607.0767212,519.3273621
608.8299561,513.6038513
613.2097778,510.6352234
618.5706177,513.3310242
623.3363037,517.023407
627.9047852,520.9554138
632.3151855,525.0667419
636.6123047,529.2964783
640.8063965,533.628479
644.9086304,538.0476074
648.930481,542.5400391
652.8861694,547.0908203
656.788269,551.6876831
660.6502075,556.3184204
664.4859009,560.9708862
667.9694214,565.1398926
664.9331055,559.9304199
661.8626099,554.7410278
658.7787476,549.5595093
655.6971436,544.3766479
652.637207,539.1810303
649.6169434,533.9622803
646.6600952,528.7072754
643.8031616,523.3977051
641.2479858,517.9377441
639.3197632,512.2345276
735.4299927,507.5599976
741.317688,506.2360229
747.3439331,505.8552246
753.3770752,506.1583557
759.3745728,506.8919983
765.3322144,507.9017334
771.2522583,509.1124878
777.1275024,510.5248718
782.9500732,512.1405334
788.5458374,514.3558044
793.0257568,518.3770447
796.6335449,523.2212219
799.7822266,528.3733521
799.3317871,533.569519
793.3857422,532.8405762
787.5420532,531.3028564
781.8078613,529.4032898
778.53125,526.7868958
778.9992676,524.0720215
773.2919922,522.0934753
767.4360352,520.6073303
761.5008545,519.4747009
755.5215454,518.6109924
749.4926758,518.2226563
743.4641724,518.5376892
737.6223145,520.0270386
734.0289917,524.5741882
735.8996582,530.066803
740.8521729,533.4620361
746.5059204,535.5794067
752.3564453,537.0863647
758.2897339,538.2289429
764.260437,539.1594849
763.3612061,536.2894287
759.3274536,531.789917
755.3881836,527.2080994
755.6420898,524.5782776
761.4042358,526.3198547
766.5140991,529.5220642
770.9829712,533.5828247
775.0296631,538.0692139
779.7479858,541.2125244
785.7522583,541.8937988
791.7010498,542.9313965
794.3930664,547.3002319
789.4959106,550.3382568
787.3461304,552.7501221
790.9876099,557.5723877
794.3442383,562.5947266
797.0498657,567.9909668
798.3491211,573.8407593
796.4762573,579.5077515
791.9593506,583.4066162
786.2290649,585.2850952
780.229126,585.9199829
774.2060547,585.5102539
768.2895508,584.2979126
762.5264893,582.4869385
756.9512329,580.1611328
751.6027222,577.3552246
746.7210693,573.8077393
742.74646,569.2788086
740.9047241,563.6377563
742.8718262,558.0165405
747.4975586,554.2356567
753.05896,551.8835449
758.8586426,550.1953735
764.7807007,548.9988403
770.7579346,548.1124878
770.9382324,545.1714478
765.1900635,543.6870728
759.230957,542.6860352
753.3221436,541.4235229
747.5061646,539.7883301
741.8492432,537.6697388
736.4468994,534.9695435
731.5029907,531.5128174
727.5407104,526.9781494
725.435791,521.3647461
726.1832886,515.4398499
729.8071289,510.672821
735.0292358,507.6964417
751.8328857,558.5682983
751.7294922,564.1557007
756.2214966,568.1236572
761.6322632,570.7956543
767.3853149,572.6254272
773.3599854,573.4730225
779.3809814,573.1207275
784.5872192,570.2559814
786.0776367,564.6900635
782.9115601,559.5717163
779.0004883,554.9660034
774.4030762,552.2302856
768.4204712,553.0800171
762.486084,554.2144165
551.460022,651.4099731
557.0757446,649.4875488
563.1121826,649.2469482
569.1514282,649.434082
575.1640015,650.0291748
581.1146851,651.0737305
586.9571533,652.6107178
592.6316528,654.6824341
598.0640259,657.3233643
603.145752,660.5842285
607.6657715,664.5849609
611.3001099,669.3955078
613.4560547,675.0129395
613.2843628,680.9907227
610.3088379,686.1833496
605.1921387,689.2585449
599.3151855,690.6209106
593.2920532,691.0808105
587.2516479,691.2644653
581.2358398,691.803833
584.1643677,693.6586914
590.0586548,694.989563
595.8325195,696.770813
601.4846802,698.9056396
606.9419556,701.4963989
612.0982666,704.6414795
616.8048096,708.4240723
620.864563,712.8894653
623.7518921,718.1778564
624.9711914,724.0678101
623.8265381,729.9481812
620.0561523,734.6011963
614.7659302,737.4621582
608.8692627,738.7178345
602.8347778,738.7270508
596.8312988,738.0441284
590.887207,736.9608765
585.0408936,735.4370117
579.342041,733.4320068
573.8552856,730.9049072
568.6605835,727.8228149
564.1424561,723.8466797
561.0552368,718.6766968
559.4320068,712.8706665
559.4498901,707.576416
564.1645508,711.3560181
569.0767212,714.8746338
574.2081299,718.0641479
579.5722046,720.8436279
585.168457,723.117981
590.9736328,724.7858276
596.9353027,725.7510376
602.9719238,725.9832764
608.930603,725.1091919
613.6799927,721.7000122
612.7192383,716.0031128
608.7414551,711.4814453
603.9525146,707.8024902
598.8030396,704.6429443
593.40802,701.9240112
587.7996826,699.6780396
582.0140381,697.9396973
576.0924072,696.744873
570.140686,695.7102661
565.1851196,692.5012817
563.1925049,686.9918823
568.4571533,685.0783081
574.4988403,684.9517822
580.5420532,684.9287109
586.5847168,684.8546143
592.6207275,684.5715942
598.6275024,683.9216309
604.2688599,682.0157471
603.0083618,676.8500977
598.2565308,673.1459351
592.9710693,670.2223511
587.4273682,667.8197021
581.706665,665.8787231
575.8136597,664.5563354
569.7979736,664.0438843
563.7827759,664.5325928
564.9298096,667.4100952
569.2797241,671.5953979
567.6676025,671.6303711
562.3982544,668.6726074
556.9637451,666.0325317
551.6399536,663.2104492
550.7557983,657.394165
481.1900024,653.1599731
486.9577026,652.8585205
492.078064,656.0819702
496.6605225,660.0536499
500.8851013,664.4067993
504.9195557,668.9378662
508.794281,673.6063232
512.567749,678.3570557
516.2489014,683.1796875
519.8475952,688.064209
523.3750916,693.0003662
526.840332,697.9805298
530.2556763,702.9949951
533.6303711,708.0369263
536.9780884,713.0968628
543.017395,713.4697266
548.9730225,714.5593262
554.2116699,717.5211182
557.9247437,722.3091431
560.9869385,727.5437012
558.4713135,731.0550537
552.7188721,729.1537476
547.0195923,727.0853271
541.0081787,726.555542
534.9674072,727.0983887
528.9846191,728.0999756
523.0604858,729.4075317
517.1719666,730.8685913
511.2853699,732.3372803
505.361908,733.6450195
499.499115,733.0863037
495.2086792,728.8035889
491.2136536,724.2375488
493.02948,721.7277832
498.9395752,720.3588867
504.8009644,718.7927856
510.6486816,717.1760254
516.5208435,715.651123
522.4498291,714.3674927
528.4493103,713.4743042
528.8110046,710.2432861
525.3702698,705.2461548
521.8838501,700.2808838
518.3493958,695.3496094
514.7635803,690.4555664
511.1238708,685.6015625
507.4274292,680.7904663
503.6716919,676.0256348
499.7453918,671.4008789
495.6329346,666.9440918
490.8242493,663.3514404
492.0991821,668.8071289
495.1671753,674.0405273
498.3575439,679.2010498
501.3668823,684.4679565
503.8600159,689.994751
505.427002,695.8421631
502.173645,698.5702515
497.1905212,695.1437378
492.9803162,690.7808838
491.6641235,686.2620239
489.5366516,681.0356445
486.7070007,675.6690063
484.0638428,670.2084961
481.7354736,664.6072388
479.9771729,658.8087769
882.8800049,658.8300171
886.0438843,653.8013306
891.6903076,652.161438
897.5961304,653.3965454
903.1784668,655.7071533
908.4946899,658.5861816
913.4938354,661.9801025
918.0186768,665.9857178
922.0493164,670.4892578
925.5900879,675.3880615
928.6571655,680.5970459
931.2974243,686.032959
929.7229004,691.6051025
925.187561,695.5633545
919.6460571,694.656189
914.9846802,690.8294067
912.3775635,687.0162964
918.1182861,688.9135132
918.8638916,684.6790771
915.8109131,679.4967041
911.8168945,674.961853
907.319397,670.9245605
902.4274902,667.3742065
897.2012939,664.3433838
891.4627686,662.7026367
888.5465088,667.1885376
890.0717163,673.0227661
892.2268066,678.6721802
894.5878296,684.2387695
897.1192017,689.7301025
899.788208,695.1558838
902.564209,700.527832
905.4441528,705.8445435
908.5036011,711.0601196
911.6455078,716.2266846
914.757019,721.4115601
917.7220459,726.6811523
915.1043701,730.9180298
910.7626343,730.4856567
907.5461426,725.3685913
906.3381348,719.7168579
903.152832,714.5769653
900.0369263,709.3947754
897.0211182,704.1537476
894.1361694,698.8397217
891.4177246,693.4386597
888.9003296,687.9411011
886.6205444,682.3410034
884.6279907,676.6329346
883.026001,670.8040771
882.2252197,664.819397
619.289978,652.9899902
624.6373901,655.8606567
629.8516846,658.9666138
634.934021,662.2842407
639.8901367,665.7877808
644.7265015,669.4550171
649.4523315,673.2636719
654.0791016,677.1921997
658.6190796,681.2207031
663.085083,685.3311768
667.4909058,689.5061035
671.8513184,693.7285156
677.8056641,694.1049805
682.3703003,693.3098145
677.0126343,690.6742554
678.932373,690.4804077
684.888916,691.5224609
689.7495728,695.0736694
693.7369995,699.6287231
694.1329346,704.8712158
688.1161499,705.5488892
685.1081543,707.1083984
689.24823,711.5470581
693.4075928,715.9676514
698.788147,717.7052002
703.7191772,721.1591187
707.7491455,725.6890869
711.2406006,730.6454468
711.4606323,736.0415039
705.8692017,734.2623291
701.3474731,730.2191162
696.9888916,725.994873
692.6362305,721.7644043
688.3071899,717.5098877
684.0209351,713.2122803
679.7952271,708.8552246
674.9284668,706.1300049
668.8599243,706.2505493
662.7903442,706.2849121
656.7213135,706.2028809
653.961853,708.0927124
656.840271,713.4365234
659.5580444,718.8625488
661.7296143,724.5255127
660.3497314,730.2205811
655.0238037,732.486084
649.5625,729.9052734
644.6403809,726.3585815
639.8901978,722.5800781
636.8060913,717.8943481
641.7060547,720.2873535
647.2429199,722.6976929
648.7113037,718.0585327
646.1593018,712.553894
643.3375854,707.1799316
638.1751099,705.3602295
632.9089966,703.4885864
628.9992676,698.8467407
625.6911011,693.7832031
630.2542725,692.3677979
634.763855,691.3495483
631.8540649,686.0228882
628.8531494,680.7469482
625.8206177,675.4890137
622.807312,670.2200928
619.8731689,664.9067383
617.7290039,659.2914429
619.0395508,653.4445801
629.6849365,666.8221436
632.8363037,672.0097046
635.9766235,677.2039185
639.0979004,682.4096069
642.1945801,687.6300049
645.5186157,692.4295654
651.5873413,692.5413818
657.6560669,692.6533203
663.7247925,692.7653198
659.8444214,688.6828613
655.4331665,684.5137939
650.9219971,680.453125
646.3087158,676.5088501
641.5911865,672.6898804
636.7678223,669.0055542
631.8375244,665.4655762
766.1699829,656.0100098
770.6206665,652.5606689
776.4553223,654.0009155
782.1080322,656.0454102
787.5888672,658.5169067
792.951355,661.2373047
798.270874,664.0411987
798.5197754,662.1972046
795.8533936,658.8587036
800.8901978,662.1283569
806.5807495,660.5911255
812.5484619,659.8969116
818.5600586,659.7980957
824.5671997,660.0462646
830.5473022,660.6660156
836.4679565,661.7085571
842.2828979,663.2323608
847.9276123,665.2977295
853.3199463,667.9515991
858.0907593,671.565918
861.4543457,676.5244751
863.5023804,682.1668091
864.5657959,688.0808105
863.28302,693.8197021
858.3223267,697.1195679
852.8146973,699.5263062
847.0961914,701.3787842
841.236145,702.7194214
835.3390503,703.8825073
829.6820679,705.8967285
824.602356,709.0835571
821.1483154,713.527832
826.1555786,716.8411255
831.6710815,719.2199097
837.4754028,720.7753296
843.4177246,721.6812744
849.4144287,722.1121216
855.4261475,722.2225342
861.4385376,722.3230591
867.4430542,722.0618286
871.4919434,720.6779175
866.5481567,717.8560791
872.5010376,718.1535645
877.5710449,721.2410889
880.6359863,726.3939819
880.4089966,732.062561
875.3106079,735.1009521
869.4381714,736.3685913
863.4524536,736.928833
857.4419556,737.0631714
851.43573,736.7955322
845.4580688,736.1509399
839.5292969,735.1517944
833.6660767,733.8200684
827.9487915,731.9742432
822.6345215,729.1818237
818.0929565,725.2658691
814.8128052,720.2536621
813.4275513,714.4432373
814.8279419,708.6739502
818.7579956,704.1672974
823.7442627,700.8198242
829.1134644,698.1181641
834.701355,695.9007568
840.4163818,694.0324097
846.1949463,692.3693237
851.980957,690.7336426
855.3570557,686.6256714
851.7443848,681.9901123
846.4675293,679.1311035
840.8068848,677.1127319
834.9646606,675.6977539
829.0272827,674.753479
823.0441895,674.1611328
817.0375366,673.911438
811.7711182,674.6486206
816.8985596,677.7874146
821.475647,681.6347046
820.0523682,682.8273315
814.7820435,679.9325562
810.2037354,678.682312
807.8638306,682.8759766
802.2764893,680.7424927
796.9916992,677.8759155
791.8373413,674.7790527
786.694397,671.6633301
781.4421387,668.7370605
775.9799194,666.2283325
771.1488647,667.3728027
772.3457642,673.1984253
774.9020996,678.6403198
777.7469482,683.9373169
780.8260498,689.1019287
784.0897827,694.1520996
787.489624,699.1118164
790.980896,704.0076904
794.5198364,708.8693237
798.0652466,713.7261963
800.7166138,718.9595947
799.1903076,724.7525024
795.8720703,729.6227417
791.2053223,726.6085815
787.9776611,721.5353394
784.7141724,716.4848022
781.3883667,711.4749756
777.9906616,706.5136719
774.5142212,701.6073608
770.9508057,696.7637939
767.2930908,691.9910278
763.532959,687.298584
759.6074219,682.7453613
755.6312866,678.234314
751.3546753,674.0128784
746.3821411,670.6591187
744.2133789,673.4572754
746.4914551,678.9857788
749.4038086,684.2459106
752.553772,689.3676758
755.8792114,694.3774414
759.321106,699.3081055
762.8256226,704.194519
766.336853,709.0762329
769.8048096,713.9886475
772.5020752,719.309082
772.6832886,725.2753906
770.2932739,730.7284546
765.633667,729.5306396
761.8844604,724.8303833
758.1692505,720.1021729
754.3995972,715.4172974
750.5681763,710.7827148
746.6640015,706.2093506
742.6811523,701.7044067
738.6104736,697.2785645
734.4443359,692.9425659
730.1763916,688.7067871
725.7515869,684.6399536
721.2661133,680.6377563
716.2069092,678.7723999
719.7023315,683.6577148
723.6296997,688.2109375
727.4450073,692.8580322
731.1374512,697.6037598
734.5824585,702.5309448
737.5939941,707.732605
739.9523315,713.258667
741.3627319,719.0939941
741.4707642,725.0869141
739.3273315,730.6374512
734.5250244,734.0580444
728.6073608,733.8591919
723.2550049,731.1321411
718.2260132,727.8390503
713.4661255,724.1663208
708.9019775,720.2518921
704.4439697,716.2163696
704.5773315,712.1031494
709.4996338,715.5568237
714.5056763,718.8881226
719.5823364,722.1104736
725.2537842,723.8378906
728.9689331,719.963623
728.2579346,714.0194702
726.3120728,708.3353882
723.7912598,702.8776855
720.8708496,697.6221313
717.6768799,692.5280762
714.2342529,687.5984497
710.5661621,682.8342285
706.6947632,678.2336426
702.6671143,673.769043
698.6262817,669.3165283
696.5583496,664.0325317
699.8196411,659.0230713
704.9680176,657.9763794
709.6549683,661.7265625
714.2436523,665.6124268
718.887085,669.4331055
723.4468384,673.3527222
727.774292,677.5258789
731.989624,681.814209
736.1641235,686.1425171
740.3151245,690.4929199
744.4616089,694.8480225
748.6207886,699.1907959
748.522522,697.8684692
745.4713745,692.6867065
742.4244995,687.5026855
739.4205322,682.293396
736.5004883,677.0368652
733.7124634,671.7095947
731.2442627,666.2297363
730.8492432,660.3783569
734.7462158,656.0881348
740.2875366,657.9363403
745.3292847,661.2089844
750.0496216,664.9312744
754.4725952,669.003418
758.6455078,673.3321533
762.6268311,677.8380737
766.4810791,682.4536743
770.2788086,687.1159668
774.0883179,691.7684326
773.5821533,689.4726563
770.9528198,684.0647583
768.3407593,678.6486206
765.9314575,673.1398926
763.9065552,667.4795532
763.8664551,661.5490723
